first_name,last_name,email,gender,ip_address,transaction_id,transaction_date_time,account_number,transaction_type,transaction_amount,transaction_currency,merchant_name,merchant_location,transaction_category
Elon,Musk,Elon.Musk@test.com,Male,67.6.208.34,203,2021-03-10 23:46:10,0011148884,transfer,15916.98,HRK,Youspan,PO Box 24697,groceries
Elon,Musk,Elon.Musk@test.com,Male,59.101.208.123,204,2021-05-03 06:23:24,0011148884,withdrawal,23681.94,CNY,Linktype,PO Box 5484,transportation
Elon,Musk,Elon.Musk@test.com,Male,75.165.217.211,205,2021-09-01 14:09:44,0011148884,deposit,3541.82,CNY,Oyondu,Room 1793,transportation
Elon,Musk,Elon.Musk@test.com,Male,79.32.149.212,206,2021-01-13 04:00:51,0011148884,withdrawal,13648.32,SEK,BlogXS,Suite 98,groceries
Elon,Musk,Elon.Musk@test.com,Male,137.177.68.91,207,2021-11-28 12:19:22,0011148884,transfer,2142.68,ALL,Camido,Apt 36,entertainment
Elon,Musk,Elon.Musk@test.com,Male,147.180.87.81,208,2021-09-02 23:04:47,0011148884,deposit,9794.73,JPY,Jazzy,Suite 68,entertainment
Elon,Musk,Elon.Musk@test.com,Male,191.180.80.36,209,2021-06-11 01:46:34,0011148884,deposit,25055.08,SEK,Yodoo,Room 1140,entertainment
Elon,Musk,Elon.Musk@test.com,Male,22.113.53.52,210,2021-02-08 13:54:57,0011148884,withdrawal,15539.57,CNY,Abatz,PO Box 38186,transportation
Elon,Musk,Elon.Musk@test.com,Male,53.43.223.173,211,2021-08-08 23:27:37,0011148884,withdrawal,5586.9,EUR,Youtags,PO Box 87034,transportation
Elon,Musk,Elon.Musk@test.com,Male,61.247.112.126,212,2021-07-01 21:47:34,0011148884,transfer,12129.14,CNY,Topiclounge,Suite 34,transportation
Elon,Musk,Elon.Musk@test.com,Male,19.65.191.210,213,2021-07-20 19:54:35,0011148884,withdrawal,13628.11,CNY,Eayo,20th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,21.249.117.194,214,2021-04-21 08:50:47,0011148884,transfer,18918.6,CNY,Skaboo,PO Box 55167,groceries
Elon,Musk,Elon.Musk@test.com,Male,229.43.2.27,215,2021-04-23 10:19:16,0011148884,transfer,23723.86,USD,Photojam,18th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,0.201.60.122,216,2021-12-19 11:03:40,0011148884,transfer,23855.76,EUR,Zoomlounge,Room 1629,entertainment
Elon,Musk,Elon.Musk@test.com,Male,184.183.148.100,217,2021-11-10 14:54:08,0011148884,deposit,26864.44,PKR,Cogidoo,Room 385,groceries
Elon,Musk,Elon.Musk@test.com,Male,184.163.215.86,218,2021-02-15 05:09:42,0011148884,transfer,24639.12,AFN,Roombo,PO Box 232,groceries
Elon,Musk,Elon.Musk@test.com,Male,243.233.13.33,219,2021-10-22 02:56:03,0011148884,withdrawal,23803.96,NZD,Linkbuzz,Room 1671,groceries
Elon,Musk,Elon.Musk@test.com,Male,253.84.212.5,220,2021-09-13 21:00:15,0011148884,transfer,2484.09,CNY,Zoombox,3rd Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,187.171.118.7,221,2021-03-03 15:45:38,0011148884,transfer,22851.38,CNY,Meevee,1st Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,62.164.125.156,222,2021-01-25 06:10:50,0011148884,withdrawal,11076.62,CNY,Oyoyo,7th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,146.40.195.134,223,2021-01-29 03:07:24,0011148884,withdrawal,14486.68,MNT,Dynazzy,15th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,7.26.243.229,224,2021-01-20 04:49:53,0011148884,withdrawal,1926.72,ALL,Devpoint,PO Box 16254,transportation
Elon,Musk,Elon.Musk@test.com,Male,84.96.146.109,225,2021-06-26 17:43:28,0011148884,withdrawal,16018.69,CNY,Realblab,Apt 1558,transportation
Elon,Musk,Elon.Musk@test.com,Male,82.44.6.173,226,2021-11-20 07:25:19,0011148884,transfer,23684.57,XAF,Youopia,PO Box 89175,groceries
Elon,Musk,Elon.Musk@test.com,Male,102.18.168.138,227,2021-05-03 04:21:12,0011148884,deposit,783.98,IDR,Oyonder,PO Box 9898,transportation
Elon,Musk,Elon.Musk@test.com,Male,226.225.51.33,228,2021-05-26 18:20:30,0011148884,deposit,7798.88,TND,Livetube,9th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,124.30.104.203,229,2021-08-20 07:18:01,0011148884,deposit,1305.18,SEK,Demizz,Suite 30,entertainment
Elon,Musk,Elon.Musk@test.com,Male,135.62.137.170,230,2021-02-04 05:39:35,0011148884,withdrawal,833.41,ALL,Bubbletube,Room 1442,groceries
Elon,Musk,Elon.Musk@test.com,Male,89.32.176.206,231,2021-05-26 20:11:28,0011148884,withdrawal,19223.67,MXN,Jayo,Room 620,groceries
Elon,Musk,Elon.Musk@test.com,Male,149.254.97.247,232,2021-12-20 04:23:16,0011148884,deposit,16226.32,EUR,Pixoboo,14th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,201.240.47.235,233,2021-04-09 06:58:42,0011148884,withdrawal,23692.36,LRD,Zoomdog,Apt 1614,transportation
Elon,Musk,Elon.Musk@test.com,Male,87.56.225.173,234,2021-12-18 17:20:19,0011148884,deposit,5842.2,PLN,Jabbersphere,Room 787,entertainment
Elon,Musk,Elon.Musk@test.com,Male,190.90.147.174,235,2021-03-31 02:25:25,0011148884,withdrawal,12522.98,SEK,Zoozzy,Suite 75,transportation
Elon,Musk,Elon.Musk@test.com,Male,99.163.123.75,236,2021-02-01 04:40:52,0011148884,deposit,17404.49,CNY,Katz,Room 512,groceries
Elon,Musk,Elon.Musk@test.com,Male,153.53.121.144,237,2021-07-30 12:17:36,0011148884,transfer,19403.97,CNY,Zoonder,5th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,65.121.151.58,238,2021-11-05 19:18:50,0011148884,transfer,8803.51,IDR,Dazzlesphere,Apt 180,entertainment
Elon,Musk,Elon.Musk@test.com,Male,194.3.90.226,239,2021-10-03 07:27:54,0011148884,transfer,13561.96,TND,Dazzlesphere,Suite 56,entertainment
Elon,Musk,Elon.Musk@test.com,Male,189.102.75.60,240,2021-10-29 00:40:12,0011148884,withdrawal,10720.71,PHP,Quatz,Room 1175,groceries
Elon,Musk,Elon.Musk@test.com,Male,148.23.185.130,241,2021-06-23 21:07:24,0011148884,withdrawal,4343.53,RUB,Bubbletube,PO Box 19441,entertainment
Elon,Musk,Elon.Musk@test.com,Male,249.156.47.42,242,2021-04-24 22:31:35,0011148884,transfer,22560.74,PLN,Kwilith,Apt 820,entertainment
Elon,Musk,Elon.Musk@test.com,Male,187.78.242.156,243,2021-01-27 12:37:06,0011148884,transfer,17951.04,PEN,Wikibox,Apt 1921,transportation
Elon,Musk,Elon.Musk@test.com,Male,49.45.126.200,244,2021-03-06 04:34:47,0011148884,withdrawal,1900.53,CLP,Topicware,PO Box 12427,transportation
Elon,Musk,Elon.Musk@test.com,Male,97.88.128.159,245,2021-05-02 19:30:10,0011148884,deposit,21143.1,SEK,Thoughtbridge,13th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,15.229.107.34,246,2021-01-13 11:43:34,0011148884,transfer,5273.42,BRL,Innotype,Room 1983,transportation
Elon,Musk,Elon.Musk@test.com,Male,166.35.126.238,247,2021-08-27 14:35:13,0011148884,deposit,3494.97,EUR,Demimbu,13th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,208.168.69.101,248,2021-04-18 06:10:37,0011148884,deposit,15857.44,RUB,Ntags,15th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,218.75.81.19,249,2021-07-28 19:23:43,0011148884,deposit,28531.32,EUR,Kimia,Apt 1774,transportation
Elon,Musk,Elon.Musk@test.com,Male,166.91.27.116,250,2021-05-04 08:12:17,0011148884,withdrawal,19131.75,RUB,Trunyx,15th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,6.23.162.195,251,2021-08-30 23:06:22,0011148884,withdrawal,7489.18,EUR,Thoughtstorm,PO Box 45216,groceries
Elon,Musk,Elon.Musk@test.com,Male,128.49.57.107,252,2021-11-12 11:25:00,0011148884,withdrawal,6489.45,IDR,Oyoba,Apt 549,entertainment
Elon,Musk,Elon.Musk@test.com,Male,201.7.106.30,253,2021-04-05 16:13:27,0011148884,withdrawal,22021.99,CZK,Jaxnation,Apt 697,entertainment
Elon,Musk,Elon.Musk@test.com,Male,33.67.194.1,254,2021-05-08 02:40:09,0011148884,withdrawal,20358.98,BRL,Tanoodle,Room 760,groceries
Elon,Musk,Elon.Musk@test.com,Male,228.241.174.173,255,2021-05-17 20:11:45,0011148884,transfer,26836.91,USD,Yamia,Room 347,transportation
Elon,Musk,Elon.Musk@test.com,Male,139.228.243.205,256,2021-07-22 00:37:10,0011148884,transfer,14739.94,SDG,Realpoint,Suite 78,groceries
Elon,Musk,Elon.Musk@test.com,Male,5.32.186.177,257,2021-05-16 05:14:13,0011148884,withdrawal,24530.62,IDR,Rooxo,Apt 3,entertainment
Elon,Musk,Elon.Musk@test.com,Male,96.148.110.79,258,2021-06-21 09:59:50,0011148884,withdrawal,21872.58,JPY,Quinu,Suite 44,transportation
Elon,Musk,Elon.Musk@test.com,Male,17.84.172.23,259,2021-02-22 07:28:05,0011148884,deposit,20038.65,ILS,Dynazzy,Room 1378,groceries
Elon,Musk,Elon.Musk@test.com,Male,184.178.96.69,260,2021-02-10 13:29:09,0011148884,transfer,4013.59,RUB,Twinte,Apt 1898,groceries
Elon,Musk,Elon.Musk@test.com,Male,243.123.35.243,261,2021-01-06 07:43:15,0011148884,withdrawal,20410.19,CNY,Tavu,5th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,118.111.236.53,262,2021-02-26 15:24:00,0011148884,transfer,27620.78,THB,Jayo,Apt 7,groceries
Elon,Musk,Elon.Musk@test.com,Male,67.25.106.230,263,2021-04-17 08:19:16,0011148884,transfer,27886.25,CNY,Yoveo,Room 1531,groceries
Elon,Musk,Elon.Musk@test.com,Male,255.145.93.89,264,2021-06-09 12:00:21,0011148884,withdrawal,13328.79,CNY,Feedfish,Room 1786,groceries
Elon,Musk,Elon.Musk@test.com,Male,206.10.184.22,265,2021-08-27 13:29:24,0011148884,withdrawal,9475.02,CNY,Yombu,Apt 1070,groceries
Elon,Musk,Elon.Musk@test.com,Male,152.28.75.233,266,2021-08-26 23:13:18,0011148884,transfer,16729.71,CNY,Babbleopia,Apt 617,entertainment
Elon,Musk,Elon.Musk@test.com,Male,192.47.5.12,267,2021-07-13 16:46:08,0011148884,transfer,15773.58,CNY,Einti,Suite 70,transportation
Elon,Musk,Elon.Musk@test.com,Male,212.28.240.246,268,2021-12-05 10:37:35,0011148884,transfer,5951.22,CNY,Babbleblab,PO Box 86255,entertainment
Elon,Musk,Elon.Musk@test.com,Male,214.122.126.82,269,2021-06-18 12:27:40,0011148884,withdrawal,18066.41,UAH,Zoozzy,Room 1889,entertainment
Elon,Musk,Elon.Musk@test.com,Male,114.236.184.70,270,2021-09-09 09:31:51,0011148884,withdrawal,14397.62,IDR,Brainsphere,Room 81,groceries
Elon,Musk,Elon.Musk@test.com,Male,247.181.230.171,271,2021-08-13 06:22:31,0011148884,transfer,23874.49,CNY,Eare,Room 1715,entertainment
Elon,Musk,Elon.Musk@test.com,Male,243.36.191.129,272,2021-10-18 17:42:20,0011148884,deposit,16918.71,PLN,Jazzy,3rd Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,90.20.53.243,273,2021-11-26 18:33:46,0011148884,deposit,12209.45,CNY,Chatterbridge,Room 82,transportation
Elon,Musk,Elon.Musk@test.com,Male,226.71.116.13,274,2021-07-18 12:20:44,0011148884,deposit,5209.76,PLN,Rhynoodle,Suite 73,entertainment
Elon,Musk,Elon.Musk@test.com,Male,89.12.213.75,275,2021-10-21 00:30:54,0011148884,transfer,12340.18,RUB,Rhybox,7th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,201.34.155.241,276,2021-10-15 07:23:35,0011148884,transfer,3808.1,CNY,Oyoyo,12th Floor,entertainment
Elon,Musk,Elon.Musk@test.com,Male,57.76.30.244,277,2021-04-21 18:31:32,0011148884,transfer,21404.69,PYG,Wordware,Apt 1375,transportation
Elon,Musk,Elon.Musk@test.com,Male,53.175.235.212,278,2021-09-17 15:32:28,0011148884,withdrawal,8490.13,IDR,Twimm,Apt 752,transportation
Elon,Musk,Elon.Musk@test.com,Male,193.64.36.62,279,2021-11-12 12:32:20,0011148884,withdrawal,4468.57,MKD,Devpoint,Apt 247,groceries
Elon,Musk,Elon.Musk@test.com,Male,12.64.178.248,280,2021-11-29 12:34:28,0011148884,transfer,14363.76,MUR,Devpulse,PO Box 33628,transportation
Elon,Musk,Elon.Musk@test.com,Male,29.133.244.66,281,2021-06-21 05:22:08,0011148884,withdrawal,9070.82,BRL,Kanoodle,Room 1720,transportation
Elon,Musk,Elon.Musk@test.com,Male,163.175.165.254,282,2021-08-16 21:15:39,0011148884,transfer,3519.11,IDR,Meejo,Room 1483,groceries
Elon,Musk,Elon.Musk@test.com,Male,153.245.145.148,283,2021-07-03 20:08:33,0011148884,deposit,1639.77,EUR,Quinu,PO Box 39389,groceries
Elon,Musk,Elon.Musk@test.com,Male,168.13.104.178,284,2021-12-16 16:04:32,0011148884,deposit,784.52,IDR,Teklist,PO Box 69669,groceries
Elon,Musk,Elon.Musk@test.com,Male,54.248.243.130,285,2021-07-19 15:15:42,0011148884,withdrawal,9933.57,PHP,Twimm,PO Box 80264,transportation
Elon,Musk,Elon.Musk@test.com,Male,236.249.129.79,286,2021-12-23 05:21:17,0011148884,deposit,10314.66,CZK,Wikizz,Suite 64,entertainment
Elon,Musk,Elon.Musk@test.com,Male,61.133.40.162,287,2021-01-11 20:46:55,0011148884,deposit,26803.1,THB,Rhycero,Suite 70,entertainment
Elon,Musk,Elon.Musk@test.com,Male,103.169.72.40,288,2021-03-14 13:31:35,0011148884,deposit,8797.71,EUR,Yotz,7th Floor,entertainment
Elon,Musk,Elon.Musk@test.com,Male,88.190.54.51,289,2021-04-19 11:33:00,0011148884,deposit,6810.38,PLN,Layo,Room 1285,transportation
Elon,Musk,Elon.Musk@test.com,Male,28.57.106.146,290,2021-04-15 21:59:14,0011148884,transfer,28139.04,PHP,Shufflebeat,Suite 97,transportation
Elon,Musk,Elon.Musk@test.com,Male,71.63.6.141,291,2021-11-08 18:08:58,0011148884,withdrawal,20421.38,SZL,Katz,Room 683,groceries
Elon,Musk,Elon.Musk@test.com,Male,32.63.179.114,292,2021-10-25 03:37:52,0011148884,withdrawal,10403.9,PYG,Zooveo,PO Box 6155,transportation
Elon,Musk,Elon.Musk@test.com,Male,187.106.93.172,293,2021-09-24 01:00:42,0011148884,transfer,11395.89,UAH,Feedmix,PO Box 8068,transportation
Elon,Musk,Elon.Musk@test.com,Male,16.169.131.131,294,2021-06-18 08:54:02,0011148884,withdrawal,1050.32,PHP,Fatz,Apt 93,entertainment
Elon,Musk,Elon.Musk@test.com,Male,137.55.16.90,295,2021-06-27 04:54:17,0011148884,withdrawal,122.06,CAD,Zooveo,Room 961,groceries
Elon,Musk,Elon.Musk@test.com,Male,251.26.181.253,296,2021-01-13 11:49:54,0011148884,withdrawal,5291.33,UAH,Eare,Suite 26,groceries
Elon,Musk,Elon.Musk@test.com,Male,184.70.176.180,297,2021-04-04 20:30:55,0011148884,deposit,24283.89,EUR,Agimba,PO Box 14347,groceries
Elon,Musk,Elon.Musk@test.com,Male,127.64.107.96,298,2021-08-01 01:14:02,0011148884,withdrawal,12383.83,PLN,Dabjam,PO Box 84666,entertainment
Elon,Musk,Elon.Musk@test.com,Male,202.35.127.167,299,2021-07-15 11:28:00,0011148884,transfer,19613.04,MXN,Skiptube,Apt 375,entertainment
Elon,Musk,Elon.Musk@test.com,Male,89.39.34.239,300,2021-06-03 19:56:32,0011148884,withdrawal,21474.38,VND,Bubbletube,Suite 1,groceries
Elon,Musk,Elon.Musk@test.com,Male,95.82.27.5,301,2021-03-24 15:21:05,0011148884,withdrawal,19483.43,VND,Oba,Suite 97,entertainment
Elon,Musk,Elon.Musk@test.com,Male,44.58.30.120,302,2021-03-27 16:40:04,0011148884,transfer,16197.94,IDR,Lajo,PO Box 22926,entertainment
Elon,Musk,Elon.Musk@test.com,Male,84.98.150.214,303,2021-12-14 20:29:15,0011148884,transfer,25638.74,EUR,Browsetype,Apt 1767,groceries
Elon,Musk,Elon.Musk@test.com,Male,61.249.91.124,304,2021-06-10 02:15:35,0011148884,transfer,6814.23,CNY,Yotz,Apt 397,groceries
Elon,Musk,Elon.Musk@test.com,Male,123.81.78.151,305,2021-06-07 22:05:58,0011148884,deposit,21918.4,THB,Skimia,Room 715,entertainment
Elon,Musk,Elon.Musk@test.com,Male,237.9.85.187,306,2021-11-25 03:42:40,0011148884,deposit,12912.87,PLN,Tagpad,PO Box 47446,groceries
Elon,Musk,Elon.Musk@test.com,Male,66.96.218.224,307,2021-03-18 05:10:54,0011148884,withdrawal,24205.7,BRL,Brainsphere,Suite 51,entertainment
Elon,Musk,Elon.Musk@test.com,Male,174.92.241.153,308,2021-07-04 08:32:08,0011148884,withdrawal,518.5,PAB,Cogidoo,Apt 508,groceries
Elon,Musk,Elon.Musk@test.com,Male,138.170.237.122,309,2021-01-23 23:57:48,0011148884,transfer,10653.89,BDT,Eare,11th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,209.48.9.183,310,2021-09-26 16:19:12,0011148884,withdrawal,8374.7,EUR,Thoughtbridge,PO Box 66928,entertainment
Elon,Musk,Elon.Musk@test.com,Male,215.55.201.118,311,2021-12-23 23:00:23,0011148884,deposit,15234.74,CNY,Gabvine,Suite 28,groceries
Elon,Musk,Elon.Musk@test.com,Male,66.15.140.111,312,2021-09-11 14:38:05,0011148884,transfer,29302.85,EUR,Rooxo,Apt 306,transportation
Elon,Musk,Elon.Musk@test.com,Male,120.6.1.196,313,2021-04-19 10:29:23,0011148884,deposit,24144.23,MXN,Dynava,10th Floor,entertainment
Elon,Musk,Elon.Musk@test.com,Male,51.163.242.80,314,2021-06-16 10:49:44,0011148884,deposit,16533.5,CDF,Kwinu,Suite 54,transportation
Elon,Musk,Elon.Musk@test.com,Male,153.236.248.153,315,2021-04-06 10:27:28,0011148884,deposit,25270.54,ALL,Fanoodle,Room 819,entertainment
Elon,Musk,Elon.Musk@test.com,Male,39.188.85.113,316,2021-05-12 16:19:00,0011148884,withdrawal,25380.06,CNY,Mynte,Room 1929,groceries
Elon,Musk,Elon.Musk@test.com,Male,164.255.154.12,317,2021-01-04 02:43:31,0011148884,deposit,4215.96,CAD,Mymm,Suite 58,transportation
Elon,Musk,Elon.Musk@test.com,Male,151.110.195.198,318,2021-12-26 03:20:36,0011148884,withdrawal,21813.05,AFN,Twitterworks,Suite 81,groceries
Elon,Musk,Elon.Musk@test.com,Male,118.208.162.3,319,2021-04-24 16:29:22,0011148884,withdrawal,16520.38,RUB,Tambee,Room 584,transportation
Elon,Musk,Elon.Musk@test.com,Male,128.194.168.182,320,2021-07-28 12:50:24,0011148884,deposit,2066.03,EUR,Topicshots,PO Box 97010,groceries
Elon,Musk,Elon.Musk@test.com,Male,70.17.244.22,321,2021-03-23 09:12:40,0011148884,deposit,1285.39,EUR,Fivebridge,Suite 71,groceries
Elon,Musk,Elon.Musk@test.com,Male,253.241.240.132,322,2021-04-14 21:41:33,0011148884,withdrawal,20400.18,NOK,Buzzshare,PO Box 68687,transportation
Elon,Musk,Elon.Musk@test.com,Male,142.22.78.254,323,2021-10-14 20:03:57,0011148884,deposit,15873.36,SEK,Brightdog,PO Box 84059,transportation
Elon,Musk,Elon.Musk@test.com,Male,146.59.255.31,324,2021-04-18 15:38:12,0011148884,deposit,3291.23,IDR,Eimbee,Suite 90,entertainment
Elon,Musk,Elon.Musk@test.com,Male,124.139.209.97,325,2021-09-07 08:28:48,0011148884,transfer,13900.42,COP,Flashspan,Suite 72,entertainment
Elon,Musk,Elon.Musk@test.com,Male,209.221.236.128,326,2021-10-31 00:47:20,0011148884,deposit,25261.75,MYR,Lazz,7th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,149.214.144.65,327,2021-01-22 07:35:22,0011148884,transfer,15443.43,CNY,Kwinu,PO Box 42887,entertainment
Elon,Musk,Elon.Musk@test.com,Male,9.252.52.71,328,2021-01-23 09:15:24,0011148884,deposit,24785.33,EUR,Pixonyx,Suite 100,groceries
Elon,Musk,Elon.Musk@test.com,Male,113.88.72.81,329,2021-02-25 03:03:58,0011148884,withdrawal,19529.41,EUR,Zoomlounge,Suite 23,entertainment
Elon,Musk,Elon.Musk@test.com,Male,208.17.45.111,330,2021-08-29 23:05:38,0011148884,deposit,27393.65,JPY,Aivee,PO Box 10611,transportation
Elon,Musk,Elon.Musk@test.com,Male,238.5.81.43,331,2021-09-15 15:29:48,0011148884,transfer,20234.06,IDR,Oloo,Suite 28,transportation
Elon,Musk,Elon.Musk@test.com,Male,65.236.24.70,332,2021-10-24 06:15:09,0011148884,transfer,2309.05,PAB,BlogXS,Suite 29,entertainment
Elon,Musk,Elon.Musk@test.com,Male,166.144.130.3,333,2021-12-27 07:05:33,0011148884,transfer,27027.7,RUB,Shuffledrive,Room 39,entertainment
Elon,Musk,Elon.Musk@test.com,Male,236.127.215.160,334,2021-06-29 15:44:31,0011148884,withdrawal,14461.53,XPF,Tagchat,PO Box 16135,groceries
Elon,Musk,Elon.Musk@test.com,Male,110.194.237.154,335,2021-05-07 02:29:01,0011148884,deposit,12867.06,PLN,Shufflebeat,PO Box 70896,transportation
Elon,Musk,Elon.Musk@test.com,Male,146.160.97.233,336,2021-11-04 21:37:51,0011148884,withdrawal,25163.47,SEK,Skiptube,13th Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,96.83.182.143,337,2021-01-21 22:05:34,0011148884,transfer,3246.47,VEF,Jaxnation,Apt 1682,groceries
Elon,Musk,Elon.Musk@test.com,Male,37.60.122.182,338,2021-03-23 20:28:09,0011148884,withdrawal,1079.45,IDR,Topicblab,Room 1562,transportation
Elon,Musk,Elon.Musk@test.com,Male,182.140.213.76,339,2021-03-12 17:11:07,0011148884,transfer,17840.72,JOD,Plambee,Room 1949,groceries
Elon,Musk,Elon.Musk@test.com,Male,91.250.140.237,340,2021-10-27 07:31:20,0011148884,transfer,17104.26,CNY,Mybuzz,Apt 1181,transportation
Elon,Musk,Elon.Musk@test.com,Male,185.110.97.24,341,2021-08-10 22:25:16,0011148884,transfer,4302.79,BTN,Rhyzio,PO Box 3233,transportation
Elon,Musk,Elon.Musk@test.com,Male,224.255.211.169,342,2021-08-23 02:59:58,0011148884,withdrawal,13549.35,KGS,Camido,17th Floor,entertainment
Elon,Musk,Elon.Musk@test.com,Male,115.88.220.229,343,2021-03-30 11:59:04,0011148884,deposit,22957.25,RUB,Dynabox,Room 193,transportation
Elon,Musk,Elon.Musk@test.com,Male,166.227.206.111,344,2021-05-01 04:56:08,0011148884,deposit,3576.17,PHP,Gabtype,PO Box 87552,groceries
Elon,Musk,Elon.Musk@test.com,Male,13.192.30.177,345,2021-01-03 20:48:12,0011148884,deposit,10383.71,CZK,Twitterwire,Suite 66,entertainment
Elon,Musk,Elon.Musk@test.com,Male,64.159.115.250,346,2021-10-15 21:06:32,0011148884,transfer,9541.87,EUR,Buzzbean,Room 381,entertainment
Elon,Musk,Elon.Musk@test.com,Male,150.38.48.24,347,2021-11-25 01:00:10,0011148884,deposit,26912.48,CNY,Einti,PO Box 23068,groceries
Elon,Musk,Elon.Musk@test.com,Male,128.77.144.246,348,2021-05-15 20:02:07,0011148884,deposit,22466.9,DOP,Jabberstorm,PO Box 22848,transportation
Elon,Musk,Elon.Musk@test.com,Male,46.29.82.249,349,2021-04-30 09:06:32,0011148884,transfer,24109.44,CNY,Fivebridge,10th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,197.114.111.177,350,2021-05-20 08:59:34,0011148884,withdrawal,5017.42,AMD,Twitterwire,14th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,20.156.76.141,351,2021-08-15 22:34:29,0011148884,withdrawal,7871.49,PHP,Jaxnation,Room 800,entertainment
Elon,Musk,Elon.Musk@test.com,Male,223.83.234.202,352,2021-04-07 18:30:32,0011148884,deposit,3695.08,THB,Devcast,Apt 424,groceries
Elon,Musk,Elon.Musk@test.com,Male,88.85.29.245,353,2021-04-13 09:46:43,0011148884,transfer,20480.29,EUR,Skilith,Suite 59,transportation
Elon,Musk,Elon.Musk@test.com,Male,241.43.109.234,354,2021-01-20 01:33:27,0011148884,transfer,7395.36,CNY,Plambee,Room 1084,entertainment
Elon,Musk,Elon.Musk@test.com,Male,50.218.221.159,355,2021-08-01 07:50:28,0011148884,deposit,25052.01,PLN,Brightdog,Suite 9,groceries
Elon,Musk,Elon.Musk@test.com,Male,231.118.101.145,356,2021-07-04 05:15:20,0011148884,deposit,28773.8,PHP,Pixope,18th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,186.225.15.64,357,2021-10-16 12:54:36,0011148884,deposit,8387.26,EUR,Plajo,Apt 1569,entertainment
Elon,Musk,Elon.Musk@test.com,Male,97.245.69.152,358,2021-07-19 04:19:47,0011148884,transfer,27841.28,EUR,Realbuzz,PO Box 47750,entertainment
Elon,Musk,Elon.Musk@test.com,Male,192.21.194.19,359,2021-09-22 16:52:27,0011148884,withdrawal,8368.32,IDR,Flipbug,Room 47,entertainment
Elon,Musk,Elon.Musk@test.com,Male,149.157.30.107,360,2021-04-08 09:58:59,0011148884,transfer,18447.57,CLP,Teklist,Room 1666,entertainment
Elon,Musk,Elon.Musk@test.com,Male,134.152.180.56,361,2021-12-08 16:12:50,0011148884,withdrawal,380.03,USD,Mybuzz,5th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,43.117.49.53,362,2021-05-06 01:47:42,0011148884,deposit,7428.61,CNY,Yakitri,5th Floor,groceries
Elon,Musk,Elon.Musk@test.com,Male,10.59.64.68,363,2021-02-18 06:37:45,0011148884,deposit,131.8,CNY,Browsetype,Apt 1354,groceries
Elon,Musk,Elon.Musk@test.com,Male,179.9.236.2,364,2021-07-15 09:33:09,0011148884,withdrawal,11606.71,BRL,Pixope,Room 304,transportation
Elon,Musk,Elon.Musk@test.com,Male,202.31.120.233,365,2021-07-14 10:00:58,0011148884,transfer,22903.52,COP,Twinder,Apt 779,entertainment
Elon,Musk,Elon.Musk@test.com,Male,236.88.234.207,366,2021-09-07 20:56:39,0011148884,withdrawal,23373.98,NGN,Twimbo,2nd Floor,transportation
Elon,Musk,Elon.Musk@test.com,Male,164.19.153.142,367,2021-02-23 13:20:47,0011148884,deposit,10218.03,RUB,Rhyzio,Suite 4,transportation
Elon,Musk,Elon.Musk@test.com,Male,251.2.4.185,368,2021-05-03 07:26:34,0011148884,transfer,25382.86,USD,Twitterworks,PO Box 24314,entertainment
Elon,Musk,Elon.Musk@test.com,Male,188.149.189.185,369,2021-11-01 07:36:26,0011148884,transfer,22344.12,IDR,Twitterwire,Suite 74,entertainment
Elon,Musk,Elon.Musk@test.com,Male,48.175.102.213,370,2021-08-13 20:20:19,0011148884,withdrawal,29396.28,KRW,Buzzdog,Room 1497,groceries
Elon,Musk,Elon.Musk@test.com,Male,130.251.163.165,371,2021-10-26 23:16:31,0011148884,withdrawal,2650.43,JPY,Nlounge,PO Box 64769,transportation
Elon,Musk,Elon.Musk@test.com,Male,169.107.161.186,372,2021-12-29 16:34:26,0011148884,transfer,4339.32,BYR,Realfire,Room 312,groceries
Elon,Musk,Elon.Musk@test.com,Male,5.74.1.141,373,2021-09-19 17:00:16,0011148884,transfer,6024.62,JPY,Tagpad,Apt 1564,groceries
